url,tags,num_hashtags,emojis,num_special,num_excl_quest,text_all_clean,n_char,n_words,avg_len_words
0,1,1,0,0,0,complaining about having to type words into a computer by typing words into a computer irony,77.0,16.0,4.8125
0,0,1,0,1,0,at dubai airport loud speakers are installed all around so that passengers can listen azan they sell alcohol under the same roof irony,112.0,23.0,4.869565217391305
0,1,1,0,0,0,because its the ultra conservatives with the name calling and stereotyping of refugees so much for being a xtian irony,99.0,20.0,4.95
0,0,2,0,0,1,whats the difference between 911 and a cowyou stop milking a cow after 14 years irony funny,75.0,17.0,4.411764705882353
0,2,1,0,0,0,i missed it because cant provide service irony,39.0,8.0,4.875
1,0,2,0,0,0,irony the sh1tty hotel im checking out of is playing hotelcalifornia on their muzak,70.0,14.0,5.0
0,0,2,0,0,0,seoshopnl virtually unreadable on my phone ironic justsaying,53.0,8.0,6.625
0,0,1,0,0,0,i study my ass off and i make an 84 and an 82 i dont study at all and i make an 88 ironic,66.0,24.0,2.75
1,0,1,0,0,0,postcard what he tried to write was pilao one of my favorite coffees which also means big d in portugal irony,89.0,21.0,4.238095238095238
0,0,1,0,2,0,anyone that doesnt believe in global warming homosexual marriage abortion all the way up until birth should be arrested killed irony,112.0,21.0,5.333333333333333
0,0,3,0,0,0,its amazing how bengaluru is constantly reminding me of my village in up powercuts itcity irony,80.0,16.0,5.0
0,0,2,0,0,0,we therefore renounce with disdain our connexion with a kingdom of slaves we bid a final adieu to britain ironic colonialamerica,108.0,21.0,5.142857142857143
0,0,1,0,0,0,when someones error logging class makes the project crash irony,54.0,10.0,5.4
0,0,1,1,0,0,college is so much better without the school part ironic,47.0,10.0,4.7
0,1,2,0,0,0,tabloid newspapers critisising the literacy of school children irony smiteplease,71.0,10.0,7.1
1,1,1,0,0,0,ironic just parked at my gym and opened my car door to find this will pick it up and throw it away,77.0,22.0,3.5
1,0,1,0,0,0,christie orders nj national guard leader to meet fitness requirements irony,65.0,11.0,5.909090909090909
0,0,4,4,0,1,wooooow whats the irony eaglesvsfalcons pick off now eaglesvscowboys picks smh thatshitcra,79.0,12.0,6.583333333333333
0,0,2,1,0,1,must i always feel like shit when i try to quit smoking cigarettes dying kills me every time irony,80.0,19.0,4.2105263157894735
1,0,1,0,0,0,now the guardian is running an actual live blog about this irony,53.0,12.0,4.416666666666667
1,0,2,0,0,0,i find it interesting that conservatives are commenting that religion doesnt have a place in politics irony j360,95.0,18.0,5.277777777777778
1,1,3,0,0,0,my first attempt at blackoutwriting is about sa rugby irony analog southafricanrugby,73.0,12.0,6.083333333333333
0,0,2,0,1,0,interesting several references to how unhelpful lengthy policies are to implement audit to reduce risk to patients ironic cscsd2015,113.0,19.0,5.947368421052632
0,0,3,0,0,0,nothing says irony like a pinchrunner whos never been caught being thrown out by a backup catcher mlb baseball,92.0,19.0,4.842105263157895
0,0,2,0,0,0,tweeting about learning about twitter irony agcom590,46.0,7.0,6.571428571428571
0,0,1,0,0,0,i never did homework before but i complete most of it now ironic,52.0,13.0,4.0
1,1,1,0,0,1,i hope and the other scottish universities are successful in fighting for their own autonomy irony,83.0,16.0,5.1875
0,0,1,0,0,0,vacation is over i have one extra day off and it has gone well so far ive done nothing and spent 20 irony,83.0,23.0,3.608695652173913
0,0,1,0,0,0,goi suspends passport of kashmiri separatist syed ali shah geelani for 4 weeks irony he holds indian passport,92.0,18.0,5.111111111111111
0,0,1,0,1,0,its funny how everyone made fun drake future at one point time and now ppl love them ironic,74.0,18.0,4.111111111111111
0,2,1,0,0,0,i did once see a bin man throwing his rubbish out of the bin truck window irony,63.0,17.0,3.7058823529411766
0,1,1,0,0,3,what like firing a guy whose unethical journalism almost caused someone i know to die like that ethical violation irony,100.0,20.0,5.0
1,0,2,0,1,1,lol asks pappu whose gov ruled centre maha did nothing except fill their pockets irony devendraslapsrajdeep,92.0,16.0,5.75
1,0,1,0,0,1,we should legalize drugs weapons even killing should be legal perfect ironic,65.0,12.0,5.416666666666667
0,2,1,0,0,0,guess he seems to forget that the same idiots were saying america was not ready for a black president irony,88.0,20.0,4.4
0,1,3,0,0,0,todays africa funfact mugabe believes that should step down irony,56.0,10.0,5.6
0,0,1,0,0,1,saudi arabia chosen in a key role in the un human rights panel anyone want to write a blog about this irony,86.0,22.0,3.909090909090909
0,0,2,1,0,0,youve got what it takes but it will take everything youve got the irony and paradox tho,71.0,17.0,4.176470588235294
0,0,2,0,0,1,when was the last time the redskins defense carried oh yeah greg williams era irony,69.0,15.0,4.6
1,0,2,0,0,1,is it actually ironic 3 teded lessons on irony,38.0,9.0,4.222222222222222
0,0,3,0,0,0,we would have won this week had we started eli manning instead of foles manningface irony fantasyfootballproblems,97.0,17.0,5.705882352941177
0,0,1,0,0,0,im convinced that ppl would rather be comforted with a lie than told the truth ironic,70.0,16.0,4.375
0,0,1,0,0,0,ill do something right wow win on the wording irony,42.0,10.0,4.2
0,0,8,0,0,0,its an irony of life born free but have to pay tax till death lifetruth logic share rt,69.0,18.0,3.8333333333333335
0,0,1,0,0,0,im a psychology major and yet im the one who has anxiety issues ironic,57.0,14.0,4.071428571428571
0,0,1,0,0,1,is it just me or are antiabortionists also prodeath penalty oo irony,57.0,12.0,4.75
1,0,1,0,0,0,it does look to good for an energy company with their sign is half burned out lol irony,70.0,18.0,3.888888888888889
0,0,3,0,0,1,unhuman gulf nation chosen to head un human rights panel seemslegit irony oilpower,70.0,13.0,5.384615384615385
1,0,2,0,0,0,watching hyena doc less than 24 hours after seeing a pack in the wild irony grateful,69.0,16.0,4.3125
0,0,1,0,0,0,love working with facebook insights irony,36.0,6.0,6.0
0,5,1,0,0,0,shes a hypocrite of a christian she bashes gays but is herself multi divorced irony,69.0,15.0,4.6
0,0,2,0,0,2,for you to exist adam had to eat the apple the original sin was required of course science calls bullshit on it irony atheist,102.0,24.0,4.25
0,0,2,0,0,0,so many whiteboards not sure if trying to be ironic at technology event telstravantage,73.0,14.0,5.214285714285714
1,0,2,0,0,0,if you are searching for an example of irony saudiarabia has been appointed to head up a key un human rights panel,93.0,22.0,4.2272727272727275
0,1,1,0,0,0,decide to forgo the rugby cause work son keeps me up all night irony,55.0,14.0,3.9285714285714284
1,0,1,0,0,2,daduq is this shit did some fratboy hack their account ironic,51.0,11.0,4.636363636363637
0,0,1,0,0,0,when the biggesr gold digger comments on your gold digger hating post irony,63.0,13.0,4.846153846153846
0,0,1,0,0,0,i make a joke about book fans hating the got tv show yet i groan every time i see commercials for season 2 of gotham irony,97.0,26.0,3.730769230769231
0,1,1,0,0,0,put into place by the founders concerned about uneducated uninformed citizens voting for unqualified candidates ironic,103.0,16.0,6.4375
0,0,1,0,0,1,irony the pharmacist where i went to get my flujab is off sick today,55.0,14.0,3.9285714285714284
0,1,1,0,1,0,if broad or contemporary business leaders ran comps that mismanaged funds performed as poorly theyd shut them down ironic,103.0,19.0,5.421052631578948
0,0,2,0,0,1,remember when wwfe used to mock wcw for having older wrestlers perform past their prime irony hypocrisy,87.0,17.0,5.117647058823529
0,1,2,0,0,0,accused a 14 year old of fraud gods gonna get you for that one richard richarddawkins irony,75.0,17.0,4.411764705882353
0,0,3,4,0,3,ugh being sick sucks youre forced to rest and do nothing when you want to do the exact oppositenotice the irony here,95.0,22.0,4.318181818181818
0,1,1,0,0,0,apologising for industrial language in a city thats an industrial wasteland irony,70.0,12.0,5.833333333333333
0,0,1,0,0,0,the tourist a scot fighting in ukraine for the dpr who plans to move on to join kurdish militia in syria voted no in indyref irony,105.0,26.0,4.038461538461538
1,0,1,0,0,0,and then this happening irony,25.0,5.0,5.0
0,0,3,0,1,0,irony this administration has told us theyre antiwar yet theyre watching syriairaq crumble due to not actually fighting isis,106.0,19.0,5.578947368421052
0,1,1,0,0,0,irony it is ironic bc it looks like max would be the rescuer instead of freak because of their size,80.0,20.0,4.0
0,1,1,0,0,0,i its ironic because they thought max rescued freak really freak rescued max irony,69.0,14.0,4.928571428571429
0,0,1,0,0,0,we are not using social mediasites instead they are using us irony,55.0,12.0,4.583333333333333
0,1,2,0,1,0,somnathbharti failed both at love law irony,37.0,7.0,5.285714285714286
0,1,3,0,0,0,chewing on impact of socialmedia ethics whats interesting to tweet irony tweetabouttweet,77.0,12.0,6.416666666666667
0,0,1,0,0,0,my live chat provider always has their live chat offline irony,52.0,11.0,4.7272727272727275
0,0,2,0,0,0,the irony of my discounting online learning while taking part in online learning edchat,74.0,14.0,5.285714285714286
0,0,2,0,0,0,haha i have never ruffled so many twitter feathers all men too ironic exceptnotreally,72.0,14.0,5.142857142857143
0,2,1,0,0,1,yet youve done a piece calling it the carling cup ironic,46.0,11.0,4.181818181818182
0,0,1,0,0,0,some girls want to be treated like queens but they do not know how to be one irony,65.0,18.0,3.611111111111111
1,2,1,0,0,0,boycotts then calls someone else a spoiled brat irony,45.0,9.0,5.0
1,0,3,2,0,0,classic hilarious jimmy the cabdriver spoof ironic mtv todayskidswillneverknow,70.0,9.0,7.777777777777778
1,0,2,0,0,1,my spidey sense was tinglingyou guessed it hard brake to avoid left hook guess what street irony glasgow,87.0,18.0,4.833333333333333
0,0,3,0,0,0,learning still life has a funny way of teaching you lessons life irony blessed,65.0,14.0,4.642857142857143
0,2,2,0,0,0,d kammenos is most probably the new masterplan to take away votes from golden dawn irony greece,79.0,17.0,4.647058823529412
1,0,1,0,0,0,one of the amusing things about st andrews is the juxtaposition of the seafood restaurant with the aquarium irony,95.0,19.0,5.0
0,0,1,0,0,0,jeremy kyle splits from wife he is the man who helps others with relationships but couldnt fix his own ironic,90.0,20.0,4.5
1,0,3,0,0,0,man sues after arrest 4 writing profanity on ticket judge liberty ny failed to train cops on freespeech irony,91.0,19.0,4.7894736842105265
1,0,2,0,0,0,background music ironic by alanis morrissette ironic fate,50.0,8.0,6.25
0,0,3,0,0,1,who broke facebook comingtotwittertocomplainaboutfacebookbeingbroken irony itsnotlikerainonyourweddingday,100.0,6.0,16.666666666666668
0,0,1,0,0,0,just watched a highway patrol almost crash into someone because they were going 75 in a 55 irony,79.0,18.0,4.388888888888889
1,0,2,0,0,0,after seing all the posts about the increased medicine costs fun ironic,60.0,12.0,5.0
0,1,2,0,0,0,after all israel the country they support its government funds abortions irony im prochoice btw,81.0,15.0,5.4
0,0,4,0,0,0,stocked potatoes obrien today at work and just laughed at the irony dylanobrien irony hilarious potatoes,89.0,16.0,5.5625
0,1,1,0,0,0,its funny now that i have a pill i dont use my headphones anymore irony,57.0,15.0,3.8
0,1,2,0,0,0,dont fence me in uapply lyrics irony,30.0,7.0,4.285714285714286
0,2,1,0,0,0,says the person asserting that biology proves a literal account of genesis irony,68.0,13.0,5.230769230769231
0,0,1,0,0,0,i was about to comment on the world ending and facebook died irony,54.0,13.0,4.153846153846154
0,1,1,2,0,1,afraid not bud i tried them both but preferred amazon because of all the dc animations and constantine ha irony,92.0,20.0,4.6
0,1,1,0,0,0,sorry the 2 hr each way public transit commute to meetings prohibits my participation irony,77.0,15.0,5.133333333333334
0,0,1,0,0,0,leading a tutorial on decision making ironic,38.0,7.0,5.428571428571429
1,1,2,0,0,0,the incredibly talented behind the scenes irony music video shoot thereadtape,67.0,11.0,6.090909090909091
0,0,2,0,0,0,i spend more time watching my speedometer in a school zone than actually watching for children in the street quiettimethoughts irony,112.0,21.0,5.333333333333333
0,0,1,0,0,0,some girls want to be treated like queens but they do not know how to be one irony,65.0,18.0,3.611111111111111
0,0,5,0,0,0,we are saving the planet for our future while murdering our future ironic popeindc popeinusa plannedparenthood pp,97.0,17.0,5.705882352941177
0,0,1,0,0,0,all this talk of treachery by those who turn on their party at the first hint change ironic,74.0,18.0,4.111111111111111
0,2,1,0,0,1,thats my daughters cats name irony,29.0,6.0,4.833333333333333
0,1,1,0,0,0,nope jackson hamilton was the first secretary of treasury jackson was a generally uncool guy who opposed paper money irony,103.0,20.0,5.15
0,0,2,0,0,0,mathschat 23 of students struggle with fractions irony,47.0,8.0,5.875
1,3,1,0,0,1,just like saudi arabians holding womens conference without without women irony,68.0,11.0,6.181818181818182
0,1,2,0,0,0,what irony that ends his season w shoulder surgery on vince colemans birthday while the team is in st louis stolenbases,99.0,21.0,4.714285714285714
0,0,1,3,0,0,lyrics if you dont mess this upme messed up with notes irony,49.0,12.0,4.083333333333333
1,1,1,0,0,1,did you choose the air time irony,27.0,7.0,3.857142857142857
0,3,1,0,0,0,never thought of it that way that is ironic,35.0,9.0,3.888888888888889
0,0,1,0,0,0,currently interviewing strangers on social media for a video on the dangers of talking to strangers on social media irony,102.0,20.0,5.1
0,0,1,0,0,0,ambien amazon order included self help books irony,43.0,8.0,5.375
0,2,2,0,0,1,wow masculinitysofragile he has to beat women to prove hes a man irony,58.0,13.0,4.461538461538462
0,0,2,0,0,0,majority of scrum articles on estimation treat story points time save your but and then were told noestimates is a lie irony,103.0,22.0,4.681818181818182
0,1,1,0,0,1,haha theyre counter girls all whinging about looking old they sell skincare for upwards of 80 a pot irony,87.0,19.0,4.578947368421052
0,0,4,0,0,2,i love incorrect uses of irony thats why i always do it its the most ironic thing you can do irony ironman ironmaiden ironore,102.0,24.0,4.25
0,1,1,0,0,0,crazy ur call of beltrans hr was warily similar 2 a yogi quote its deja vu all over again and then he passes away ironic,96.0,25.0,3.84
0,0,3,0,0,1,coincidentally wrote a blog tonight about prisonreform and the disparities amongst african americans ironic my passion empireseason2,116.0,17.0,6.823529411764706
0,4,1,0,0,0,all the machines smoking i see are tier 4 emmisions compliant irony,56.0,12.0,4.666666666666667
0,2,3,0,0,1,how do i get through my outline about internet cats of course ironic whatamidoinginschool iamubc,82.0,15.0,5.466666666666667
0,0,3,0,0,0,masculinitysofragile for making fun of men there are an awful lot of feminists that look like men irony,86.0,18.0,4.777777777777778
0,1,1,0,0,1,who is that fighter chick you talked about i think shes on ellen irony,57.0,14.0,4.071428571428571
1,0,2,0,0,0,oh the tolerance of the oppressed irony tcot,37.0,8.0,4.625
0,2,1,0,0,0,when goes down and you look at to see whats going on irony,46.0,13.0,3.5384615384615383
0,1,4,0,0,0,99 of cpc lpc and ndp sign damage is caused by kids and teenagers irony,57.0,15.0,3.8
0,0,2,0,0,2,what is with our obsession for dystopian storylines is it projection or just blindly rooting for them to overcome proxy irony,105.0,21.0,5.0
0,0,1,0,0,0,i dream of sleep when im awake ironic,30.0,8.0,3.75
0,1,1,0,0,0,hated minorities who in the past looked a lot like ben carson irony,55.0,13.0,4.230769230769231
0,1,1,0,1,0,agreed mate im biased but was true nail biter m martyn killed gazza gazza won the game irony,75.0,18.0,4.166666666666667
1,0,1,0,0,0,irony apple store brea mall,23.0,5.0,4.6
0,0,1,0,0,0,i really want to tweet a inspirational tweet to give positive notions to those that need it ironic,81.0,18.0,4.5
1,0,1,0,0,0,is down right now irony,19.0,5.0,3.8
0,1,2,0,0,1,dont forget dioners ci after he hit the 9th inn hr to tie it up ironic nyy,58.0,17.0,3.411764705882353
0,0,5,0,0,0,well that was ironic of me 2 rt crap about doughnuts after rting hotshaper escapetv kounterfeit,80.0,16.0,5.0
0,0,2,0,0,0,people will eat meat openly but attack others for sacrilege practices of animals in some cultures or religions ironic dontpanic,108.0,20.0,5.4
0,0,7,0,0,0,mum over the last 24 hours nashnash idonthashtag hahahaha irony isthisright prettyxmas xmasisallonliney,91.0,13.0,7.0
0,0,1,0,0,0,when your deployed husband gets to watch the nebraska game but you dont irony,64.0,14.0,4.571428571428571
0,2,1,0,0,0,crashed for 5 secs this morning and its still the top trend irony,53.0,13.0,4.076923076923077
0,1,1,0,0,0,u talked so much on tv and still have handle irony,40.0,11.0,3.6363636363636362
0,0,1,1,0,0,we would only hold on to let go irony,29.0,9.0,3.2222222222222223
0,0,1,0,0,1,i thought the separation of church and state is what everyone is always screaming now we have a pope dictating on politics irony,106.0,23.0,4.608695652173913
1,0,1,0,0,0,banksys dismaland gave westonsupermare a 20m boost irony,49.0,8.0,6.125
0,0,2,0,0,1,these subtweets still going though keep it real you guys irony whodiddoitbetter,68.0,12.0,5.666666666666667
0,1,1,0,0,0,but but but anita said so im scared irony,33.0,9.0,3.6666666666666665
0,1,3,0,0,1,best debate joke of the night irony cdnpoii elxn42,42.0,9.0,4.666666666666667
1,0,2,0,0,0,american were running from oppression by oppressing the native americans ironic fresheyes,78.0,12.0,6.5
1,0,2,0,0,2,a friday giggle here in the office the ultimate irony clickhere irony,58.0,12.0,4.833333333333333
0,0,1,0,0,0,when we assume people are judging us we are judging them ironic,52.0,12.0,4.333333333333333
0,2,1,0,0,0,its amazing watching all the people who want to empower women put this girl down hahaha irony,77.0,17.0,4.529411764705882
0,0,2,0,0,0,saudies always dont set on their seats in the movies and they blame plilgrames for not abiding instruction irony moneynomanners,108.0,20.0,5.4
0,0,3,0,0,0,funny thing is they kill viola davis off just after her winning an emmy for the role htgawm badluckviola irony,91.0,20.0,4.55
1,0,4,0,0,0,is it too ironic that i put my dunkindonuts coffee in my starbucks cup so i could add more,72.0,19.0,3.789473684210526
1,0,2,0,0,0,now this is awesome irony 1986,25.0,6.0,4.166666666666667
1,1,1,0,0,0,hey this label was found on the bottom of our 8month pregnant cousins piece of cake ironic,74.0,17.0,4.352941176470588
0,1,1,0,0,0,has his picture on a milk carton but not a box of wheaties irony,51.0,14.0,3.642857142857143
1,0,2,0,0,0,irony she didnt pass ethics portion suits,35.0,7.0,5.0
0,1,1,0,0,1,did you catch any local residents irony,33.0,7.0,4.714285714285714
0,6,1,0,0,0,most sold book in history never actually read irony,43.0,9.0,4.777777777777778
0,0,1,0,0,0,this guy who didnt rsvp is bitching because the staff is unprepared for the number of people here irony,85.0,19.0,4.473684210526316
0,0,2,0,0,1,ft 25 only 5 goals away from home think what we could do with a proper strikeforce coyg irony,75.0,19.0,3.9473684210526314
0,1,1,0,0,0,i think you mean while the pope was a couple blocks away talking about not being materialistic irony lol,86.0,19.0,4.526315789473684
0,1,1,0,0,0,if the pope at all changes the political discourse and direction in this country was the catalyst irony,86.0,18.0,4.777777777777778
1,1,2,0,0,0,newsbusted 092215 via funny ironic,30.0,5.0,6.0
0,0,5,0,0,0,i cant bring myself to delete the 119 episodes of hoarders i recorded on my dvr hoarding irony,77.0,18.0,4.277777777777778
1,0,2,0,0,0,ukip conferencegoers apparently stranded as taxi drivers had day off for eid racism irony,76.0,14.0,5.428571428571429
1,1,1,0,0,0,while you were explaining the weather alerts my tv was hijacked with a weather alert test irony,79.0,17.0,4.647058823529412
0,2,2,0,0,0,ironic iconic i did miss the point but if youre reading this tweet its already too late p,72.0,18.0,4.0
1,3,4,0,1,0,dailyhumor irony uninformed voter cant see the libhypocrisy,52.0,8.0,6.5
1,0,4,0,0,0,ironic knitcap ironic knitcap,26.0,4.0,6.5
0,1,1,0,0,0,ironic that the house of lies would call a 13 year old a liarlol,51.0,14.0,3.642857142857143
0,2,1,0,0,0,i wouldnt make a bridge out of anything else irony,41.0,10.0,4.1
0,0,1,0,0,0,loving this new fifatotally amazing irony,36.0,6.0,6.0
0,4,1,0,0,0,the weird nigga of the group doesnt get the weird shit irony,49.0,12.0,4.083333333333333
1,0,8,0,0,0,too funny hilarious humor humerous madonna madonnafans ironic shecansing wheelchairbitch,79.0,10.0,7.9
0,1,1,0,0,0,youre so kind i had an awesome time wish i could come to your next event but ill be headed out of town that day irony,92.0,26.0,3.5384615384615383
0,1,3,0,0,1,you realize thats a mexican dish right irony delusional smh,50.0,10.0,5.0
1,0,2,0,0,2,a friday morning giggle here in the office the ultimate irony clickhere irony,65.0,13.0,5.0
0,0,1,0,0,0,common sense is not so common ironic,30.0,7.0,4.285714285714286
0,1,2,0,0,2,deadcat and irony are absolutely compatible very apropos,49.0,8.0,6.125
0,1,1,2,0,0,lol but i hung out with jon for an hour and barley said anything to jonah when i met him ironic,75.0,21.0,3.5714285714285716
0,0,1,0,0,0,to stop the insanity on our roads we need car drivers to be licenced cars with licence plates that will solve road safety problem irony,111.0,25.0,4.44
1,0,1,0,0,0,guess they should have googled them irony,35.0,7.0,5.0
0,1,2,0,0,0,comment of the week goes to re pollie speech a very inspiring ending auspol irony,67.0,15.0,4.466666666666667
0,0,1,0,0,0,my right hand is my go to ironic,25.0,8.0,3.125
1,0,4,0,0,0,irony ndp new drama party let the show begin cdnpoli elxn42,49.0,11.0,4.454545454545454
1,0,2,0,0,2,a friday giggle here in the office the ultimate irony clickhere irony,58.0,12.0,4.833333333333333
0,1,3,0,0,0,vie in french life ironic sadstateofaffairs unmondealenvers,53.0,7.0,7.571428571428571
1,0,1,0,0,1,uh dead flowers irony,18.0,4.0,4.5
0,1,2,0,0,2,dr laura playing on andy sirius station 109 irony conflicted as i like them both,66.0,15.0,4.4
0,2,3,0,0,2,im down next time im in dc count me in designed in arlington few years back ironic,66.0,17.0,3.8823529411764706
0,1,2,0,0,0,that time you try to update your speed test app but cant cuz your phone is on 1x when its supposed to be on 4g lte irony sprint,100.0,28.0,3.5714285714285716
1,1,1,0,0,0,irony rt saints barely had fans before katrina,39.0,8.0,4.875
1,1,1,0,0,0,ha ha i got this irony,17.0,6.0,2.8333333333333335
0,1,1,0,2,0,calls me an idiot makes claims about me that are 100 false because hes too lazy to read irony,75.0,19.0,3.9473684210526314
1,0,1,0,0,0,irony pope lives in the city with strictest immigration policy and a wall,61.0,13.0,4.6923076923076925
1,0,3,0,0,1,reading about pregnancyinsomnia whilst suffering from it irony 230am,60.0,9.0,6.666666666666667
1,0,6,0,0,1,dont make me fuss you out quotesoftheday cursing irony lol funny,54.0,11.0,4.909090909090909
1,0,2,0,0,2,a friday giggle here in the office the ultimate irony clickhere irony,58.0,12.0,4.833333333333333
0,1,1,0,0,1,wait you are calling someone pompous irony,36.0,7.0,5.142857142857143
1,0,1,0,0,0,fifa sepp blatter faces criminal investigation wow i didnt see that coming irony,68.0,13.0,5.230769230769231
0,0,4,0,0,0,in todays events asking a radar cop to forgive me for going 37kms in a school zone ironic ididwrong imsorryplesmaffi shutdown,105.0,21.0,5.0
0,1,1,0,0,0,and youve been injured ever since irony,33.0,7.0,4.714285714285714
0,0,1,0,0,0,i will get updates on su from u folks today as i get glimpses here on new orleans irony,69.0,19.0,3.6315789473684212
0,0,1,0,0,0,researching gender bias in existing aircraft and i see planes leave dulles airport every few minutes irony,90.0,17.0,5.294117647058823
0,0,1,0,0,0,our hotel room number is my phone pass lock irony,40.0,10.0,4.0
0,0,3,0,0,0,humans a species that resist change as much they desire it ironic writingtips writing,72.0,14.0,5.142857142857143
0,0,2,0,0,0,how can u be upset about planned parent selling tissue of babies when they are selling whole children in our courts wallstreet gopdebate,114.0,23.0,4.956521739130435
1,0,9,3,0,0,late lunch with okta late lunch latepost yesterday hungry tuna pepper cappuccino float,74.0,13.0,5.6923076923076925
0,0,2,1,0,0,gonna miss you taco late,20.0,5.0,4.0
0,0,2,0,0,0,crazy traffic then bomb squad blocking my main roads to work late happymonday,65.0,13.0,5.0
1,0,1,0,0,0,late night selfi,14.0,3.0,4.666666666666667
1,1,6,0,0,0,girlbeef repost think theyll notice im late badteacher neverlate onmyway,63.0,10.0,6.3
1,0,8,0,0,0,drugs druggists sundries wholesale aug 2015 market growth firm marketresearch data report mrx,81.0,13.0,6.230769230769231
0,1,2,0,0,0,rodger does that include the drugs the maryjane thx 4 the follow cheers,59.0,13.0,4.538461538461538
1,0,6,0,0,0,i know this is late but ohwell matricdance prom 2015 late like phindi by gomotse,66.0,15.0,4.4
0,0,5,4,0,0,lying in bed with this little charmer sure he googles these sentences late night chats priceless laughs smiles shashappy,102.0,19.0,5.368421052631579
1,0,9,0,0,0,sketches sketchbook illustration graphite art moleskine doodle drawing late latenight,76.0,10.0,7.6
1,0,5,0,0,1,this is cavs why are you not here cuddling me pose late catsofinstagram kitty sleepy bedtime,77.0,16.0,4.8125
0,0,3,0,1,0,late birthday wish for my heart gd3,29.0,7.0,4.142857142857143
0,0,7,0,0,0,it could be a late finish today work workload business intern late support crowdfund,71.0,14.0,5.071428571428571
1,0,6,0,0,0,specialty line drugs wholesale aug 2015 market growth obscure marketresearch statistics,77.0,11.0,7.0
1,0,8,0,0,0,cops the cia drugs and the mafia doug valentine blm warondrugs blackaugust uk us,67.0,14.0,4.785714285714286
0,0,3,0,0,0,watching pokemon indigo league late night tvshow,42.0,7.0,6.0
1,0,3,0,0,1,there is a 100 chance of picklemans pizza being delivered tonight late night delivery,72.0,14.0,5.142857142857143
1,0,1,2,0,0,late nights on the beach,20.0,5.0,4.0
1,0,5,0,0,0,late night kiss fruit photography quality prints and cards at,52.0,10.0,5.2
1,0,3,0,0,1,what is the yes or no debate yesornodebate gopdebate 2016election,56.0,10.0,5.6
1,0,7,3,0,1,late night grub sesh with my er day carries bikes and boobae karaskustoms itsqualitybro,74.0,14.0,5.285714285714286
0,1,5,0,1,0,thedeclineofbritishseapower vinyl nowplaying such a shame its late i can only play it on volume 6,82.0,16.0,5.125
0,0,2,0,0,0,im gonna do some live summerslam tweets so between those and my gopdebate tweets i can ween my followers down to five,96.0,22.0,4.363636363636363
1,1,4,0,0,0,ants selfmedicate to ward off fungal infections iflscience drugs health nature awesome via,78.0,13.0,6.0
0,0,2,0,0,0,price control on drugs can help improve accessibility and affordable healthcare,69.0,11.0,6.2727272727272725
1,0,9,0,0,0,india is 2nd biggest investment country amazon pharma drugs medical hospitals bioinformatics biology life,92.0,14.0,6.571428571428571
1,2,3,0,0,0,acoustic sessions summer acousticsession guitar late night,52.0,7.0,7.428571428571429
0,0,2,0,0,0,if alcohol is legal marihuana should be legal too drugs marihuana,55.0,11.0,5.0
0,0,1,2,0,0,how am i only just watching the entourage movie now late,46.0,11.0,4.181818181818182
1,1,1,0,0,0,late term abortion aka laborstill birth of baby via,43.0,9.0,4.777777777777778
1,0,7,0,1,0,quotthe war on drugs is over and we lost we cant arrest quotthe can039t thisquot,66.0,15.0,4.4
1,0,7,0,0,0,my life my adventure image capture late latepost dubsmashid dubsmashindonesia dubsmash,76.0,11.0,6.909090909090909
1,0,1,0,0,2,check out a new real story can i be pulled over drugs,42.0,12.0,3.5
0,0,1,0,0,0,a had tae take 2 minutes late,23.0,7.0,3.2857142857142856
1,0,4,0,1,1,drugtaking cheat cockwomble boycotts british media do we give a damn er no gatlin cheat drugs loser,83.0,17.0,4.882352941176471
1,0,2,0,0,0,late vocation latepost pic,23.0,4.0,5.75
1,0,6,0,0,0,drugs druggists sundries wholesale aug 2015 market growth scant marketresearch statistics,79.0,11.0,7.181818181818182
0,0,2,0,0,0,i just cant seem to get up before 7 ugh late,34.0,11.0,3.090909090909091
1,0,4,0,0,0,i awoke late in the day this morning,29.0,8.0,3.625
1,0,11,0,0,0,dear lirr tickets money late nonotice nyc missed epicfail unfair thanksalot openingnight,77.0,12.0,6.416666666666667
1,0,1,0,0,0,2 am with my minnie late,19.0,6.0,3.1666666666666665
1,0,10,5,0,0,late birthday photo better late than never summer chips school oldtown icecream vans,72.0,13.0,5.538461538461538
0,1,1,0,0,0,good afternoon late pass,21.0,4.0,5.25
1,0,4,1,0,0,stand late post danarose wait on de sick ridim,38.0,9.0,4.222222222222222
1,0,2,0,0,0,there is a great need to support women suffering from the disease of substance abuse addiction blog drugs,88.0,18.0,4.888888888888889
1,0,1,0,0,1,hey night owls in just 20 minutes everyday you could be earning money while also deciding whats popular late,90.0,19.0,4.7368421052631575
1,0,8,0,0,0,with ambarwatid likes4likes likeforlike likes like4like withfriends late latepost ltpst,78.0,10.0,7.8
1,1,2,1,0,0,archons late post,15.0,3.0,5.0
0,0,1,0,0,0,its 221 the 2 pm columbia city council meeting has not started its like a late 90s wutang show late,80.0,20.0,4.0
1,0,4,0,0,0,drugs smuggling in clothes and lipstick,34.0,6.0,5.666666666666667
0,0,1,0,0,0,i didnt know tweet activity was a thing until now late,44.0,11.0,4.0
